Store_ID,Department,Region,Product_Category,Date,Weekly_Sales,Cost,Profit,Holiday_Flag,Temperature,CPI
3,9,East,Electronics,14-08-2023,21692.96,17775.15,3917.81,0,32.2,203.03
2,1,East,Sports,04-10-2023,13156.62,10791.36,2365.26,0,19.29,239.95
2,2,West,Groceries,31-08-2024,46609.14,29439.17,17169.97,0,35.76,204.3
3,2,South,Sports,11-10-2023,9661.87,6582.16,3079.71,0,31.01,242.37
18,6,East,Sports,25-04-2024,29434.48,18250.97,11183.51,0,22.05,202.04
14,4,West,Clothing,28-03-2024,19130.36,11528.04,7602.32,0,12.29,250.55
20,10,North,Home,20-10-2024,17213.68,11145.73,6067.95,0,31.98,227.96
18,3,West,Sports,30-05-2024,34062.57,29435.04,4627.53,0,28.51,205.61
10,3,North,Clothing,30-06-2024,15405.66,10352.02,5053.64,0,10.09,242.41
2,3,West,Groceries,11-07-2023,46236.43,41198.79,5037.64,0,10.28,229.36
1,6,South,Groceries,18-02-2023,23271.98,18133.23,5138.75,0,34.26,211.46
4,8,West,Clothing,26-05-2024,35481.89,23814.65,11667.24,0,17.78,200.94
14,7,South,Sports,17-01-2023,37749.01,28279.26,9469.75,0,29.08,225.08
1,4,South,Sports,21-06-2023,35732.38,23788.06,11944.32,0,23.63,205.14
14,4,North,Home,08-08-2023,45653.01,40868.21,4784.8,0,35.9,205.65
16,10,West,Home,07-06-2023,15400.89,13155.12,2245.77,0,37.51,216.04
14,2,West,Groceries,21-04-2024,14758.94,8971.54,5787.4,1,39.9,237.83
20,1,West,Home,15-02-2023,7495.96,6628.92,867.04,0,14.61,231.79
3,9,South,Clothing,08-01-2024,44502.99,36328.66,8174.33,0,35.89,204.14
3,2,East,Groceries,01-06-2024,48797.92,30484.76,18313.16,0,17.98,258.11
9,8,West,Sports,09-04-2023,18613.69,14913.13,3700.56,0,27.72,253.23
6,9,West,Groceries,06-02-2023,36208.13,28752.08,7456.05,0,25.17,215.55
13,4,East,Electronics,07-10-2023,5401.08,3595.16,1805.92,0,10.54,207.34
2,8,North,Groceries,15-12-2023,13488.42,11162.13,2326.29,0,37.98,256.54
8,9,West,Home,11-05-2024,36017.35,22551.16,13466.19,0,12.35,227.67
2,10,East,Clothing,29-10-2023,7964.92,5948.47,2016.45,0,30.65,218.67
4,10,West,Sports,30-06-2023,26082.95,15727.42,10355.53,0,33.55,229.42
15,5,South,Sports,29-08-2024,34816.25,31008.09,3808.16,0,33.86,246.36
4,7,East,Home,09-04-2023,39468.12,32579.71,6888.41,0,14.06,210.1
13,10,South,Home,30-11-2024,25421.72,16464.52,8957.2,0,23.43,246.05
12,4,East,Home,26-04-2023,33362.78,23437.43,9925.35,0,34.88,244.97
13,1,North,Electronics,10-07-2023,29280.9,18978.96,10301.94,0,19.08,232.36
14,3,South,Clothing,10-09-2023,7353.76,6103.51,1250.25,0,24.03,251.95
20,5,West,Electronics,10-06-2023,38426.21,23734.67,14691.54,0,18.18,207.93
18,3,East,Home,13-09-2023,12756.29,10869.92,1886.37,0,23.91,235.73
6,7,West,Clothing,19-11-2023,12530.66,11060.3,1470.36,1,36.64,226.96
11,9,North,Home,08-05-2023,25302.56,20317.66,4984.9,0,23.65,225.34
2,6,East,Clothing,18-01-2023,43953.69,29180.4,14773.29,0,26.68,215.15
19,10,North,Sports,19-07-2024,11787.32,8345.74,3441.58,0,22.12,222.34
19,1,East,Electronics,23-07-2024,5578.59,4145.85,1432.74,0,23.8,206.49
5,7,South,Home,19-11-2023,16258.86,12704.47,3554.39,1,10.46,215.1
19,3,West,Home,16-11-2024,21364.66,17104.52,4260.14,0,18.51,216.32
2,5,South,Groceries,17-09-2024,31107.73,23836.75,7270.98,0,23.1,243.24
10,10,South,Sports,15-10-2023,13685.55,9653.71,4031.84,0,29.01,202.91
2,4,South,Home,24-10-2024,41088.38,35634.93,5453.45,0,23.5,239.07
11,10,South,Electronics,30-09-2024,45099.22,28160.75,16938.47,1,20.13,213.28
18,5,East,Sports,04-06-2023,36313.86,26867.78,9446.08,0,21.64,204.91
15,5,West,Home,04-05-2024,30074.58,25042.18,5032.4,1,17.27,218.05
9,6,East,Electronics,21-01-2024,21434.76,13252.29,8182.47,0,37.73,213.47
19,10,East,Groceries,14-04-2023,21901.4,17775.19,4126.21,0,25.65,233.12
9,10,East,Groceries,28-01-2024,27638.17,23379.5,4258.67,0,10.4,221.44
3,6,South,Electronics,03-09-2023,8479.16,6768.48,1710.68,0,10.58,257.96
9,8,North,Sports,25-06-2023,35703.75,21560.82,14142.93,0,39.19,257.81
14,8,South,Electronics,08-02-2023,20817.84,13615.72,7202.12,0,16.64,226.62
19,9,East,Electronics,21-04-2024,15114.15,10619.71,4494.44,0,34.17,247.71
7,8,South,Groceries,12-11-2024,17524.72,11743.44,5781.28,0,11.75,200.8
16,2,West,Groceries,21-06-2024,13113.24,11654.99,1458.25,0,37.63,232.87
16,10,West,Groceries,12-02-2024,45570.56,36250.39,9320.17,0,36.23,244.6
1,1,South,Home,08-06-2024,12606.69,8687.16,3919.53,0,27.13,213.02
4,10,South,Home,20-05-2024,44731.68,39315.09,5416.59,0,10.27,203.67
4,2,North,Clothing,05-02-2023,30750.95,25282.76,5468.19,0,17.73,209.36
7,2,South,Home,15-11-2024,44035.29,30181,13854.29,0,22.2,226.51
8,3,South,Sports,20-01-2023,26332.89,18792.85,7540.04,0,23.8,230.38
17,10,North,Sports,17-11-2023,46743.52,30842.71,15900.81,0,18.93,222.85
5,7,South,Groceries,26-05-2024,14517.08,12939.4,1577.68,0,10.99,226.4
7,2,South,Electronics,04-02-2024,29961.13,22626.31,7334.82,0,27.7,228.21
20,1,South,Groceries,15-10-2024,10662.74,9263.97,1398.77,0,25.72,246.17
20,6,South,Electronics,15-04-2024,30853.25,21719.14,9134.11,1,18.49,206.31
4,9,South,Groceries,23-05-2023,30645.67,26301.72,4343.95,0,11.14,246.14
6,3,East,Groceries,02-04-2023,32255.38,19874.67,12380.71,0,39.84,241.32
7,6,South,Sports,20-12-2023,21448.8,19188.68,2260.12,0,24.46,244.5
18,3,North,Electronics,27-12-2024,8435.1,7368.99,1066.11,0,32.68,244.07
5,1,South,Clothing,20-02-2023,34489.67,24451.83,10037.84,0,23.57,228.24
20,5,East,Clothing,26-10-2024,26979.43,22458.13,4521.3,0,11.3,212.68
3,10,North,Groceries,28-11-2024,11159.55,9214.19,1945.36,0,19.29,232.2
7,4,North,Groceries,28-07-2024,52387.21,45596.59,6790.62,1,19.6,257.48
14,7,South,Sports,09-07-2023,48005.09,33227.99,14777.1,0,35.15,235.31
7,6,West,Electronics,05-05-2023,43547.28,32210.01,11337.27,0,29.63,200.66
5,10,East,Groceries,30-05-2023,42974.07,36936.21,6037.86,0,18.26,203.58
5,7,West,Clothing,10-11-2023,9440.21,7869.11,1571.1,0,39.03,259.57
2,5,South,Electronics,23-07-2024,51051.88,36657.29,14394.59,1,19.65,204.32
6,4,East,Groceries,08-12-2023,23017.13,19650.13,3367,0,39.95,202.76
15,7,West,Electronics,01-11-2023,12340.45,7578.1,4762.35,0,39.88,221.18
10,7,East,Sports,22-11-2024,41544.58,34673.68,6870.9,0,15.74,258.16
7,6,South,Clothing,12-11-2024,15157.88,10034.97,5122.91,0,19.38,219.12
5,8,East,Electronics,23-02-2023,33780.89,23168.16,10612.73,1,24.58,224.59
1,4,South,Clothing,19-03-2024,10760.72,8048.64,2712.08,0,29.92,238.04
13,10,West,Groceries,04-09-2024,26359.06,19371.81,6987.25,0,25.84,201.45
18,5,East,Home,21-09-2023,31931.66,24145.8,7785.86,1,39.08,253.87
13,4,North,Electronics,22-02-2023,29244.31,22326.06,6918.25,1,31.72,231.17
18,1,South,Clothing,25-07-2024,8126.91,5684.43,2442.48,0,16.36,228.01
5,8,East,Electronics,11-09-2024,26822.26,17503.36,9318.9,0,13.15,251.64
13,1,North,Groceries,05-01-2023,26102.43,21679.23,4423.2,0,30.65,257.18
4,5,North,Groceries,13-04-2023,16772.91,12076.38,4696.53,0,14.75,225.41
17,6,North,Clothing,15-07-2023,46472.07,34935.48,11536.59,0,33.63,210.35
3,6,North,Sports,16-12-2023,23800.65,18883.65,4917,0,19.33,248.94
17,5,South,Electronics,16-02-2023,43885.21,38307.02,5578.19,0,19.81,224.2
11,3,East,Electronics,17-10-2024,9934.87,8069.76,1865.11,0,10.32,256.13
20,5,North,Groceries,26-09-2023,19349.48,11873.57,7475.91,0,31.03,256.99
4,8,East,Electronics,05-01-2024,12934.89,11014.94,1919.95,0,13.4,206.89
2,2,East,Clothing,27-09-2024,23378.49,20965.98,2412.51,0,33.19,257.39
20,6,West,Home,16-04-2023,10023.65,7435,2588.65,0,24.76,222.1
16,9,East,Groceries,31-10-2024,24846.57,22135.24,2711.33,0,33.53,238.78
18,8,South,Home,20-10-2024,20924.18,15990.23,4933.95,0,27.52,202.09
8,8,South,Electronics,18-10-2024,15049.18,11104.56,3944.62,0,12.47,253.33
3,8,North,Sports,30-04-2023,33898.07,23709.04,10189.03,0,32.97,238.5
9,7,East,Clothing,26-08-2024,47791.02,38102.18,9688.84,0,12.09,238.61
20,8,South,Electronics,27-02-2023,14320.11,9579.38,4740.73,0,24.36,254.13
6,6,South,Clothing,12-12-2023,37030.59,23384.09,13646.5,0,15.17,230.5
10,2,South,Electronics,18-04-2024,38407.14,23358.11,15049.03,0,32.57,224.63
10,2,North,Electronics,27-04-2023,27415.42,18853.97,8561.45,0,37.35,251.97
13,8,South,Electronics,07-05-2023,45395.08,32626.86,12768.22,0,26.62,244.55
17,1,East,Groceries,28-01-2024,52857.33,40468.79,12388.54,1,25.81,256.94
9,6,South,Home,02-10-2024,21301.09,14651.42,6649.67,0,32.92,256.41
17,6,South,Sports,27-02-2023,34296.5,30702.84,3593.66,0,10.15,222.94
9,4,North,Home,25-09-2024,42075.04,28927.58,13147.46,1,37.53,226.82
9,10,East,Home,27-05-2024,23163.6,16962.53,6201.07,0,15.92,215.36
1,3,South,Clothing,06-04-2023,19255.6,12149.95,7105.65,0,39.52,239.64
2,3,East,Groceries,29-09-2024,47018.49,31887.37,15131.12,0,32.09,221.87
16,1,East,Groceries,28-04-2023,49019.32,30122.35,18896.97,1,33.23,247.17
1,3,South,Electronics,13-07-2024,10150.91,7794.4,2356.51,0,29.69,207.29
10,4,North,Home,23-08-2024,10394.78,8579.01,1815.77,0,24.15,206.98
18,5,East,Sports,02-05-2024,46514.42,30639.65,15874.77,0,27.15,212.27
8,3,West,Clothing,25-08-2023,8663.44,6154.28,2509.16,0,11.39,205.06
11,6,South,Groceries,29-09-2023,35978.96,21766.73,14212.23,0,28.72,237.2
2,5,East,Electronics,08-07-2023,15204.12,12951.73,2252.39,0,28.78,208.84
8,3,East,Sports,04-12-2024,6583.34,5490.43,1092.91,0,36.74,209.6
8,6,East,Home,22-03-2024,7683.69,4756.02,2927.67,0,25.17,200.85
17,6,South,Sports,03-08-2024,21808.49,15472.26,6336.23,0,12.31,246.93
15,8,West,Groceries,04-09-2023,8491.48,7528.43,963.05,0,19.19,248.74
17,2,East,Clothing,17-03-2023,31848.76,22854.93,8993.83,0,29.67,209.72
13,1,East,Home,03-06-2023,34126.45,25863.16,8263.29,0,17.18,244.37
19,4,North,Clothing,17-10-2024,21806.09,15407.59,6398.5,0,18.42,226.01
5,7,South,Sports,10-03-2024,38429.51,29930.42,8499.09,0,34.61,214.38
12,10,South,Sports,27-03-2023,27051.91,24169.45,2882.46,0,27.53,237.28
1,3,East,Electronics,27-11-2024,24360.28,21906,2454.28,0,25.26,210.71
5,3,North,Home,12-10-2023,23314.46,19407.29,3907.17,0,19.55,245.41
8,5,East,Sports,08-08-2023,24399.79,17599.41,6800.38,0,31.93,202.86
13,5,East,Groceries,10-03-2023,48554.94,36335.1,12219.84,0,18.63,257.55
8,10,South,Groceries,16-02-2023,35663.32,25214.66,10448.66,0,32.11,204.31
11,3,North,Clothing,04-04-2023,24027.03,21520.35,2506.68,1,12.1,234.77
1,9,East,Groceries,28-03-2024,39379.83,31989.34,7390.49,1,35.94,254.13
13,4,South,Sports,23-07-2023,19862.03,14592.22,5269.81,0,24.99,200.71
19,3,East,Groceries,06-08-2023,10657.17,6433.04,4224.13,0,23.16,229.91
3,2,East,Home,18-04-2024,26391.22,19955.59,6435.63,0,28.33,221
17,10,North,Clothing,07-03-2024,38796.07,34729.41,4066.66,0,28.73,234.82
5,9,North,Home,07-12-2023,21994.7,16648.19,5346.51,0,13.96,213.53
20,4,North,Sports,04-07-2024,48321.93,31637.72,16684.21,1,32.69,203.89
8,3,East,Sports,03-09-2024,22412.87,13596.28,8816.59,0,18.28,237.56
14,7,West,Groceries,16-10-2023,26655.01,18829.4,7825.61,1,37.15,225.01
4,8,North,Electronics,11-09-2023,49920.98,43704.24,6216.74,0,34.54,237.35
11,2,West,Electronics,23-12-2023,26711.24,24012.5,2698.74,0,20.39,212.63
20,7,West,Sports,23-01-2023,41234.95,36435.63,4799.32,0,34.23,220.32
15,5,West,Sports,05-06-2024,41224.46,33755.66,7468.8,0,20.69,233.7
19,5,South,Clothing,10-04-2023,46686.62,35829.31,10857.31,0,13.03,235.59
7,3,East,Sports,29-06-2023,8820.28,6855.17,1965.11,0,38.86,222.34
19,5,North,Sports,11-08-2023,17204.91,13104.94,4099.97,0,29.58,216.8
19,2,East,Clothing,20-10-2024,39548.66,32118.05,7430.61,0,23.68,216.42
11,4,East,Home,17-03-2024,30317.07,21999.94,8317.13,0,21.93,210.48
5,6,South,Home,30-08-2024,30182.67,24169.11,6013.56,0,19.74,219.52
5,1,South,Clothing,21-11-2023,12479.69,7943.12,4536.57,0,39.44,211.97
8,10,South,Clothing,30-05-2024,17651.89,11998.14,5653.75,0,14.04,238.03
10,4,East,Home,16-01-2023,31453.1,26760.33,4692.77,1,19.44,234.14
6,6,West,Home,02-12-2023,17473.16,15221.3,2251.86,0,24.56,222.96
15,9,East,Home,15-09-2023,14462.73,11016.3,3446.43,0,24.34,219.55
16,2,South,Home,11-05-2024,8949.02,5454.34,3494.68,0,24.14,214.26
17,7,East,Groceries,09-06-2023,12007.67,10543.84,1463.83,0,15.27,232.13
8,6,South,Clothing,19-04-2024,39599.05,32099.75,7499.3,0,14.35,255.13
8,2,South,Electronics,25-10-2024,37345.06,27045.61,10299.45,0,17.64,241.14
9,8,North,Groceries,20-11-2024,7062.52,5505.33,1557.19,0,37.44,244.66
2,7,West,Electronics,05-11-2024,14147.78,10312.78,3835,0,13.39,250.06
15,5,South,Electronics,15-01-2024,30220.49,22351.13,7869.36,0,32.72,221.1
18,5,North,Sports,28-06-2024,23154.45,20052.75,3101.7,1,32.73,203.77
3,7,West,Clothing,21-11-2024,45708.13,29633.74,16074.39,1,34.29,237.35
17,9,South,Groceries,02-03-2024,40324.52,25448.83,14875.69,0,36.6,211.32
4,9,West,Clothing,04-09-2024,45121.13,27109.62,18011.51,0,17.89,234.14
4,9,West,Home,25-09-2023,30331.91,21056.42,9275.49,0,16.74,244.37
14,6,East,Clothing,30-07-2024,20843.44,13427.85,7415.59,0,23.97,247.02
9,10,North,Electronics,21-02-2024,32272.91,21493.62,10779.29,0,17.95,218.11
9,6,West,Home,17-06-2023,9011.15,5437.07,3574.08,0,32.03,230.75
18,3,East,Clothing,12-02-2023,8314.01,5555.08,2758.93,1,29.08,237.26
10,1,West,Clothing,09-07-2024,8235.06,5763.01,2472.05,1,36.25,249.17
4,7,East,Electronics,12-10-2023,23339.43,14224.69,9114.74,0,12.48,245.68
12,4,South,Home,01-02-2024,15263.49,11941.72,3321.77,0,37.45,259.28
8,1,South,Electronics,12-01-2023,12080.2,9309.49,2770.71,0,18.8,200.49
2,8,East,Clothing,29-08-2024,32689.67,20565.42,12124.25,0,24.72,226.25
13,6,South,Groceries,29-10-2023,49779.28,38753.32,11025.96,0,23.16,215.36
16,6,South,Groceries,10-09-2023,12998.89,11693.75,1305.14,0,32.81,207.19
2,2,South,Sports,13-05-2024,34638.55,30597.64,4040.91,1,22.61,254.69
11,1,West,Groceries,04-02-2023,10387.74,6240.97,4146.77,0,38.31,259.88
10,2,East,Home,27-12-2024,47040.64,39448.92,7591.72,0,37.08,210.84
15,4,North,Sports,31-03-2023,18128.98,12800.54,5328.44,0,36.16,202.31
17,2,North,Home,27-08-2024,44525.29,27565.4,16959.89,0,12.14,216.5
8,1,East,Groceries,24-08-2024,17738.44,12218.15,5520.29,0,35.63,250.09
18,7,West,Groceries,22-02-2024,41272.36,28747.06,12525.3,0,33.45,217.63
9,8,South,Clothing,25-04-2023,14422.16,10917.19,3504.97,0,13.11,203.41
8,6,South,Home,08-09-2024,18175.52,14509.97,3665.55,0,13.22,203.15
14,4,West,Electronics,15-07-2023,13661.39,11266.78,2394.61,0,13.03,225.65
18,6,North,Clothing,15-05-2024,20041.43,13503.33,6538.1,1,10.34,255.91
20,3,East,Home,17-09-2024,42568.96,29650.61,12918.35,0,26.46,217.16
20,8,East,Sports,07-05-2024,33756.46,23376.84,10379.62,0,39.2,225.63
12,10,West,Home,16-03-2023,23264.59,16490.43,6774.16,0,23.16,206.12
19,2,South,Sports,17-02-2024,48718.45,43841.58,4876.87,0,26.22,229.61
14,5,South,Sports,11-01-2024,25918.77,21600.26,4318.51,0,39.04,241.79
17,1,South,Groceries,24-02-2024,54695.89,48815.93,5879.96,1,17.66,216.27
3,6,East,Electronics,29-12-2024,15542.29,12557.13,2985.16,1,35.75,217.8
7,2,North,Home,04-10-2023,45708.73,32996.27,12712.46,0,26.39,250.52
17,4,East,Electronics,06-11-2024,5622,4030.54,1591.46,0,27.08,200.62
12,6,West,Sports,29-01-2024,29538.64,22052.79,7485.85,0,20.3,238.19
9,10,East,Groceries,01-04-2024,24037.36,17428.55,6608.81,0,26.85,223.63
15,8,West,Electronics,11-07-2023,28628.95,24291.6,4337.35,0,12.19,217.9
18,8,East,Clothing,19-11-2024,29905.02,22114.78,7790.24,0,32.94,239.46
13,6,North,Sports,09-04-2023,22506.41,15499.81,7006.6,0,18.54,250.08
8,4,West,Clothing,01-07-2024,49918.9,41555.39,8363.51,0,36.63,233.5
14,8,South,Electronics,06-04-2023,48942.82,41911.02,7031.8,0,21.04,201.87
8,8,South,Electronics,25-10-2024,50795.58,36884.13,13911.45,1,14.28,227.68
14,10,East,Electronics,24-10-2024,49058.83,39263.87,9794.96,0,30.88,227.77
7,1,East,Home,09-07-2023,40685.56,25129.08,15556.48,0,14.94,232.63
12,4,North,Sports,06-02-2023,49486.57,37552.36,11934.21,0,32.61,240.26
11,4,North,Sports,04-01-2024,45156.21,27703.08,17453.13,0,39.04,201.16
11,7,South,Sports,25-11-2024,23716.97,14437.88,9279.09,0,33.39,230.12
13,7,East,Home,08-06-2024,40314.97,31602,8712.97,0,10.67,235.3
18,8,West,Electronics,06-10-2023,48901.98,33791.3,15110.68,1,28,220.6
2,5,North,Electronics,05-08-2023,37067.27,30497.51,6569.76,0,30.86,240.1
15,7,West,Clothing,30-09-2023,24025.21,20873.7,3151.51,0,34.76,213.69
20,8,West,Home,03-03-2023,7960.56,5109.23,2851.33,0,11.68,219.04
18,9,North,Groceries,18-08-2024,41436.36,33868.29,7568.07,0,24.4,257.77
15,3,East,Home,29-12-2024,47873.43,36113.61,11759.82,0,26.06,220.88
19,3,West,Clothing,08-12-2023,30279.81,19186.37,11093.44,1,15.07,220.79
12,4,East,Clothing,01-02-2024,11835.77,9415.09,2420.68,0,19.67,235.74
13,5,West,Clothing,29-11-2024,19692.67,15416.21,4276.46,0,23.21,258.26
11,10,East,Electronics,19-01-2023,31218.01,23560,7658.01,0,35,258.98
5,1,East,Groceries,26-06-2023,19261.81,16910.74,2351.07,0,37.88,234.78
1,7,East,Clothing,03-09-2024,38039.77,28770.39,9269.38,1,28.85,200.07
3,9,East,Sports,31-01-2024,56103.01,50333.07,5769.94,1,21.85,254.04
19,8,North,Electronics,20-03-2024,35183.05,26484.7,8698.35,0,17.62,234.21
7,5,West,Groceries,21-08-2023,21319.67,13532.78,7786.89,0,39.46,221.96
12,4,East,Sports,17-03-2023,47108.88,34914.34,12194.54,0,39.49,249.75
15,7,South,Groceries,22-09-2023,30453.59,19937.92,10515.67,0,37.75,223.99
5,5,West,Groceries,30-03-2024,16115.61,12556.32,3559.29,1,33.57,202.04
15,7,West,Sports,18-12-2024,27454.15,22181.3,5272.85,0,19.77,249.26
8,1,East,Home,19-01-2024,34413.64,25484.35,8929.29,0,34.51,232.75
10,1,West,Groceries,17-07-2024,42721.45,26885.07,15836.38,0,22.26,220.29
16,10,South,Home,20-05-2024,47141.46,34912.61,12228.85,0,19.8,215.05
8,3,South,Groceries,02-01-2024,19283.73,12041.46,7242.27,0,32.35,235.63
1,2,South,Sports,24-05-2023,11998.06,9654.09,2343.97,0,12.39,212.48
12,2,West,Groceries,10-03-2023,8322.29,6966.68,1355.61,0,11.46,219.43
5,7,West,Clothing,09-04-2023,38225.96,33971.95,4254.01,0,23.44,238.19
3,10,East,Clothing,31-01-2024,40782.12,26289.81,14492.31,0,23.37,252.89
1,2,West,Groceries,25-01-2023,23421.79,17794.15,5627.64,0,36.87,231.97
4,4,West,Sports,13-04-2024,22816.64,17574.77,5241.87,0,13.78,245.55
8,2,East,Sports,28-04-2024,47940.67,42031.64,5909.03,0,13.7,245.78
3,6,South,Electronics,18-07-2024,46250.66,36453.98,9796.68,0,14.42,239.86
10,8,East,Sports,31-05-2023,19847.4,12774.84,7072.56,1,10.89,214.75
2,10,North,Home,24-05-2023,40136.34,29335.87,10800.47,0,12.15,252.01
11,4,West,Groceries,22-07-2024,33021.52,26299.29,6722.23,0,29.8,226.18
10,5,West,Clothing,08-02-2023,11940.02,9672.44,2267.58,0,22.95,202.65
14,4,North,Sports,19-04-2023,21054.7,18084.35,2970.35,0,32.91,214.68
7,3,North,Clothing,23-11-2024,12986.28,8495,4491.28,0,39.78,245.93
2,5,North,Electronics,11-02-2023,18282.02,16188.05,2093.97,0,29.77,204.15
9,9,East,Groceries,05-07-2023,32688.55,20193.08,12495.47,0,11.51,208.84
16,8,South,Sports,02-02-2024,21886.95,19591.64,2295.31,0,13.14,241.65
13,8,East,Clothing,11-08-2023,22732.68,19489.41,3243.27,0,36.43,253.56
9,8,North,Sports,25-09-2024,29284.13,23371.13,5913,0,25.82,238.02
20,8,East,Electronics,13-05-2023,8925.09,7323.02,1602.07,0,34.75,213.34
4,7,West,Clothing,12-06-2023,38245.88,23781.58,14464.3,0,35.7,203.2
10,8,East,Clothing,03-08-2023,23076.93,14133.33,8943.6,0,37.83,236.91
12,8,North,Groceries,23-08-2023,26617.87,16783.36,9834.51,0,38.49,202.84
17,8,West,Groceries,19-10-2024,48843.49,30586.18,18257.31,0,26.64,236.76
14,10,South,Clothing,10-08-2024,24181.69,18479.99,5701.7,1,20.23,213.53
14,7,East,Groceries,09-01-2023,34169.85,22710.42,11459.43,0,38.86,254.28
2,1,East,Clothing,15-03-2023,22662.69,19445.99,3216.7,0,26.42,228.51
20,4,North,Home,06-05-2024,45242.72,33195.7,12047.02,0,11.93,213.44
11,4,South,Sports,10-09-2023,43104.03,34856.21,8247.82,0,29.28,251.19
16,5,West,Home,18-08-2023,15873.09,12632.79,3240.3,0,27.63,215.24
19,10,North,Home,02-06-2024,36128.56,25143.88,10984.68,0,36.87,218.4
6,6,North,Sports,23-06-2023,7932.74,5338.34,2594.4,0,29.6,250.06
19,4,East,Clothing,14-10-2024,56680.78,39831.67,16849.11,1,20.47,218.53
5,2,South,Clothing,17-06-2023,20704.55,17371.07,3333.48,0,38.99,224.61
4,6,North,Groceries,19-06-2023,42432.92,32922.98,9509.94,0,34.05,220.86
15,8,East,Electronics,28-01-2024,19329.41,13067.87,6261.54,0,28.91,206.98
4,8,West,Clothing,25-09-2024,33474.68,28297.95,5176.73,0,18.79,202.33
20,7,North,Sports,13-07-2023,49261.59,30366.21,18895.38,0,21.21,243.47
10,6,West,Electronics,31-05-2024,44453.74,35996.64,8457.1,0,30.1,238.71
3,2,West,Sports,29-01-2023,12216.47,8939.16,3277.31,0,12.16,216.94
5,7,East,Sports,14-06-2023,31102.31,25484.83,5617.48,1,17.7,217.74
6,5,South,Sports,26-02-2024,20683.93,18165.42,2518.51,0,31.42,256.7
8,6,West,Electronics,05-12-2023,24545.25,20250.08,4295.17,0,24.4,259.26
7,10,North,Home,09-10-2024,29090.76,21311.59,7779.17,1,22.07,228.41
10,8,South,Sports,10-05-2024,20118.17,12982.11,7136.06,0,14.54,248.15
6,8,South,Groceries,31-12-2023,29414.9,24764.56,4650.34,0,23.26,244.2
14,3,East,Clothing,08-12-2023,23094.46,17048.6,6045.86,1,33.12,217.84
4,7,North,Clothing,14-05-2024,29182.79,18169.02,11013.77,0,17.92,203.51
13,1,North,Clothing,18-10-2024,22274.84,18169.96,4104.88,1,10.16,208.55
20,1,East,Electronics,25-05-2024,18004.23,12378.91,5625.32,0,30.06,250.3
17,7,East,Groceries,23-11-2023,38243.66,23507.1,14736.56,0,39.18,243.87
7,10,South,Groceries,05-08-2023,12595.09,10968.12,1626.97,1,28.2,239.86
4,9,West,Groceries,28-10-2023,22142.56,16494.66,5647.9,0,13.6,207.84
14,7,West,Groceries,12-05-2023,23339.05,15970.64,7368.41,0,19.62,238.4
3,10,West,Groceries,11-03-2023,26829.96,21864.16,4965.8,0,36.03,246.33
5,5,West,Home,09-09-2023,36237.05,31372.98,4864.07,1,16.98,251.64
16,8,North,Groceries,19-02-2024,21635.91,12983.54,8652.37,0,28.23,200.79
20,2,North,Groceries,20-03-2024,14591.17,11765.67,2825.5,0,22.08,241.07
